Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Age_Group
CUST_0621,29,Female,Japan,2025-07-13,Economy,60,4,29.58,18.28,1,9.0,7,240,287.86,71.965,0.16626137705829222,63.0,287.86,7,6,3,26-35
CUST_0622,66,Other,USA,2025-02-10,High Economy,100,2,51.89,7.78,1,7.4,10,200,259.66999999999996,129.83499999999998,0.22979165864366316,74.0,259.66999999999996,2,0,1,65+
CUST_0623,30,Male,Sweden,2025-05-07,Premium,150,3,35.14,8.69,0,6.8,6,450,493.83,164.60999999999999,0.08875523965737198,40.8,493.8299999999999,5,2,2,26-35
CUST_0624,40,Female,USA,2025-06-23,Premium,150,3,28.88,12.67,0,8.0,10,450,491.55,163.85,0.08452853219407995,80.0,491.54999999999995,6,0,2,36-45
CUST_0625,42,Other,Japan,2025-06-15,High Economy,100,1,25.02,20.01,0,5.8,7,100,145.03,145.03,0.3104874853478591,40.6,145.03,6,6,2,36-45
CUST_0626,52,Male,Australia,2025-06-30,High Economy,100,4,77.46,25.44,1,9.4,8,400,502.9,125.725,0.2046132431895009,75.2,502.9,6,0,2,46-55
CUST_0627,58,Female,Germany,2025-05-22,Economy,60,3,73.18,56.28,0,7.9,8,180,309.46000000000004,103.15333333333335,0.4183416273508692,63.2,309.46000000000004,5,3,2,56-65
CUST_0628,47,Female,Australia,2025-02-02,VIP,200,3,6.01,0.51,1,7.9,7,600,606.52,202.17333333333332,0.010749851612477742,55.300000000000004,606.52,2,6,1,46-55
CUST_0629,34,Other,Germany,2025-07-30,Economy,60,3,31.17,12.17,1,7.9,8,180,223.34,74.44666666666667,0.19405390883854215,63.2,223.34000000000003,7,2,3,26-35
CUST_0630,66,Female,Japan,2025-02-14,VIP,200,3,83.02,30.82,1,10.0,7,600,713.84,237.9466666666667,0.15947551271993723,70.0,713.84,2,4,1,65+
CUST_0631,37,Female,Australia,2025-08-25,Premium,150,2,47.0,37.41,1,10.0,6,300,384.40999999999997,192.20499999999998,0.21958325745948337,60.0,384.40999999999997,8,0,3,36-45
CUST_0632,65,Female,Sweden,2025-01-17,VIP,200,4,86.98,38.45,0,10.0,8,800,925.4300000000001,231.35750000000002,0.13553699361377955,80.0,925.4300000000001,1,4,1,56-65
CUST_0633,42,Female,France,2025-04-13,Premium,150,1,106.89,42.03,0,7.9,10,150,298.91999999999996,298.91999999999996,0.4981934965877159,79.0,298.91999999999996,4,6,2,36-45
CUST_0634,39,Female,Sweden,2025-08-10,High Economy,100,1,106.21,46.95,1,6.3,8,100,253.15999999999997,253.15999999999997,0.6049928898720177,50.4,253.15999999999997,8,6,3,36-45
CUST_0635,30,Female,USA,2025-08-12,High Economy,100,2,94.87,17.2,0,8.0,9,200,312.07,156.035,0.3591181465696799,72.0,312.07,8,1,3,26-35
CUST_0636,36,Female,Sweden,2025-03-26,Premium,150,4,40.51,42.31,0,8.5,7,600,682.8199999999999,170.70499999999998,0.12129111625318532,59.5,682.8199999999999,3,2,1,36-45
CUST_0637,66,Male,Japan,2025-08-16,High Economy,100,3,32.99,5.99,0,9.2,6,300,338.98,112.99333333333334,0.11499203492831436,55.199999999999996,338.98,8,5,3,65+
CUST_0638,53,Male,UK,2025-04-21,VIP,200,2,44.09,14.52,0,8.5,9,400,458.61,229.305,0.12779921938030134,76.5,458.61,4,0,2,46-55
CUST_0639,29,Male,USA,2025-08-07,Economy,60,4,35.48,13.64,1,6.5,10,240,289.12,72.28,0.16989485334809074,65.0,289.12,8,3,3,26-35
CUST_0640,58,Male,Australia,2025-01-20,Economy,60,3,96.72,10.75,0,7.2,8,180,287.47,95.82333333333334,0.37384770584756666,57.6,287.47,1,0,1,56-65
CUST_0641,36,Male,USA,2025-02-02,Premium,150,2,73.41,6.27,0,7.1,9,300,379.67999999999995,189.83999999999997,0.20986093552465235,63.9,379.67999999999995,2,6,1,36-45
CUST_0642,29,Other,France,2025-02-11,High Economy,100,4,52.24,33.94,1,8.8,10,400,486.18,121.545,0.17725945123205397,88.0,486.18,2,1,1,26-35
CUST_0643,26,Male,Germany,2025-01-24,Premium,150,1,15.33,15.6,1,8.8,8,150,180.93,180.93,0.17095009119548996,70.4,180.93,1,4,1,26-35
CUST_0644,24,Female,Australia,2025-01-24,VIP,200,1,72.34,16.38,0,9.0,8,200,288.72,288.72,0.3072873372125242,72.0,288.72,1,4,1,18-25
CUST_0645,45,Male,USA,2025-01-25,Premium,150,4,106.84,6.36,0,8.5,9,600,713.2,178.3,0.15872125630959058,76.5,713.2,1,5,1,36-45
CUST_0646,31,Female,Australia,2025-05-29,Economy,60,1,28.4,22.61,0,4.9,9,60,111.01,111.01,0.45950815241870097,44.1,111.01,5,3,2,26-35
CUST_0647,48,Other,Australia,2025-05-26,High Economy,100,4,98.99,35.01,0,5.4,6,400,534.0,133.5,0.250936329588015,32.400000000000006,534.0,5,0,2,46-55
CUST_0648,69,Female,Australia,2025-04-21,VIP,200,3,68.32,21.08,0,7.8,8,600,689.4,229.79999999999998,0.12967798085291557,62.4,689.4,4,0,2,65+
CUST_0649,36,Female,Germany,2025-04-15,Economy,60,4,203.14,7.42,0,8.1,8,240,450.56,112.64,0.4673295454545454,64.8,450.56,4,1,2,36-45
CUST_0650,64,Male,Japan,2025-02-15,High Economy,100,3,43.39,36.13,1,9.9,7,300,379.52,126.50666666666666,0.2095278246205734,69.3,379.52,2,5,1,56-65
CUST_0651,33,Female,Sweden,2025-07-23,Economy,60,2,30.05,2.42,0,8.1,8,120,152.47,76.235,0.21295992654292648,64.8,152.47,7,2,3,26-35
CUST_0652,22,Male,Australia,2025-06-18,High Economy,100,4,89.28,25.92,0,6.5,6,400,515.1999999999999,128.79999999999998,0.22360248447204972,39.0,515.1999999999999,6,2,2,18-25
CUST_0653,52,Other,UK,2025-08-17,High Economy,100,2,25.96,7.32,0,9.0,6,200,233.28,116.64,0.14266117969821673,54.0,233.28,8,6,3,46-55
CUST_0654,29,Male,Japan,2025-02-09,VIP,200,1,51.51,41.55,0,8.0,8,200,293.06,293.06,0.3175458950385587,64.0,293.06,2,6,1,26-35
CUST_0655,42,Female,France,2025-01-19,Premium,150,3,62.82,55.83,1,7.4,9,450,568.6500000000001,189.55000000000004,0.20865207069374833,66.60000000000001,568.6500000000001,1,6,1,36-45
CUST_0656,69,Female,Germany,2025-07-12,Economy,60,4,86.94,9.54,0,5.6,8,240,336.48,84.12,0.28673323823109836,44.8,336.48,7,5,3,65+
CUST_0657,38,Male,USA,2025-01-24,Premium,150,2,108.34,12.49,0,8.1,7,300,420.83000000000004,210.41500000000002,0.28712306632131734,56.699999999999996,420.83000000000004,1,4,1,36-45
CUST_0658,53,Male,Germany,2025-05-24,Economy,60,3,171.71,24.03,0,8.3,7,180,375.74,125.24666666666667,0.5209453345398414,58.10000000000001,375.74,5,5,2,46-55
CUST_0659,40,Male,USA,2025-02-25,High Economy,100,3,8.47,10.63,1,6.5,9,300,319.1,106.36666666666667,0.059855844562832966,58.5,319.1,2,1,1,36-45
CUST_0660,33,Male,Germany,2025-03-31,VIP,200,1,164.16,3.38,0,9.1,10,200,367.53999999999996,367.53999999999996,0.45584154105675573,91.0,367.53999999999996,3,0,1,26-35
CUST_0661,56,Female,USA,2025-03-27,VIP,200,1,13.69,43.65,0,9.0,9,200,257.34,257.34,0.22281806170824592,81.0,257.34,3,3,1,56-65
CUST_0662,62,Male,Australia,2025-01-28,Premium,150,3,20.34,11.23,0,8.1,10,450,481.57,160.52333333333334,0.06555640924476193,81.0,481.57000000000005,1,1,1,56-65
CUST_0663,59,Male,Sweden,2025-06-16,Economy,60,3,79.75,20.98,1,8.0,6,180,280.73,93.57666666666667,0.35881451928899655,48.0,280.73,6,0,2,56-65
CUST_0664,56,Male,USA,2025-07-31,High Economy,100,4,55.3,9.09,0,9.4,8,400,464.39,116.0975,0.13865500979779927,75.2,464.39,7,3,3,56-65
CUST_0665,31,Female,USA,2025-08-06,Premium,150,3,18.22,19.37,0,8.6,10,450,487.59000000000003,162.53,0.07709345966898419,86.0,487.59000000000003,8,2,3,26-35
CUST_0666,48,Male,UK,2025-07-18,Premium,150,4,75.63,19.04,0,6.9,6,600,694.67,173.6675,0.1362805360818806,41.400000000000006,694.67,7,4,3,46-55
CUST_0667,22,Male,USA,2025-05-11,VIP,200,3,43.22,22.62,0,7.7,7,600,665.84,221.9466666666667,0.09888261444190796,53.9,665.84,5,6,2,18-25
CUST_0668,52,Male,UK,2025-01-06,High Economy,100,1,9.2,10.73,1,8.8,9,100,119.93,119.93,0.16618027182523137,79.2,119.93,1,0,1,46-55
CUST_0669,40,Male,France,2025-05-20,VIP,200,4,111.32,6.7,1,5.0,8,800,918.02,229.505,0.1285592906472626,40.0,918.02,5,1,2,36-45
CUST_0670,46,Female,Australia,2025-04-17,Economy,60,2,24.49,9.53,0,6.6,7,120,154.02,77.01,0.2208804051421893,46.199999999999996,154.02,4,3,2,46-55
CUST_0671,60,Male,UK,2025-05-23,Premium,150,1,18.39,63.4,0,9.0,6,150,231.79,231.79,0.3528625048535312,54.0,231.79,5,4,2,56-65
CUST_0672,28,Male,Sweden,2025-03-20,Premium,150,4,51.53,27.41,0,9.8,10,600,678.9399999999999,169.73499999999999,0.1162694788935694,98.0,678.9399999999999,3,3,1,26-35
CUST_0673,35,Female,Japan,2025-07-22,High Economy,100,4,21.97,17.47,0,9.5,5,400,439.44000000000005,109.86000000000001,0.08975059166211541,47.5,439.44000000000005,7,1,3,26-35
CUST_0674,64,Female,Australia,2025-04-11,High Economy,100,2,75.37,5.39,0,9.3,9,200,280.76,140.38,0.2876478130787862,83.7,280.76,4,4,2,56-65
CUST_0675,29,Male,UK,2025-08-26,Economy,60,4,42.58,23.28,0,8.2,7,240,305.86,76.465,0.2153272739161708,57.39999999999999,305.86,8,1,3,26-35
CUST_0676,26,Female,Australia,2025-06-04,High Economy,100,3,63.44,52.42,0,6.5,10,300,415.86,138.62,0.2786033761361997,65.0,415.86,6,2,2,26-35
CUST_0677,27,Other,Australia,2025-01-12,VIP,200,2,28.24,19.57,0,7.7,6,400,447.81,223.905,0.10676402938746343,46.2,447.81,1,6,1,26-35
CUST_0678,61,Male,Australia,2025-08-22,High Economy,100,1,54.5,24.54,1,5.0,10,100,179.04,179.04,0.44146559428060766,50.0,179.04,8,4,3,56-65
CUST_0679,34,Female,France,2025-08-09,Premium,150,1,22.86,7.42,1,10.0,9,150,180.28,180.28,0.16796094963390282,90.0,180.28,8,5,3,26-35
CUST_0680,55,Female,Sweden,2025-01-24,VIP,200,3,38.33,17.49,1,6.8,9,600,655.82,218.60666666666668,0.08511481809032964,61.199999999999996,655.82,1,4,1,46-55
CUST_0681,24,Female,Germany,2025-07-14,Economy,60,1,48.33,50.91,0,7.2,7,60,159.24,159.24,0.6232102486812358,50.4,159.24,7,0,3,18-25
CUST_0682,63,Male,Germany,2025-08-06,Economy,60,4,7.79,13.47,1,9.6,8,240,261.26,65.315,0.08137487560284774,76.8,261.26,8,2,3,56-65
CUST_0683,30,Male,UK,2025-08-31,Economy,60,4,100.8,37.63,0,5.6,8,240,378.43,94.6075,0.365800808603969,44.8,378.43,8,6,3,26-35
CUST_0684,57,Female,Australia,2025-03-13,High Economy,100,3,11.84,7.05,0,6.2,10,300,318.89,106.29666666666667,0.05923672739816238,62.0,318.89,3,3,1,56-65
CUST_0685,59,Other,UK,2025-08-07,High Economy,100,1,19.76,21.75,1,8.4,9,100,141.51,141.51,0.29333615998869345,75.60000000000001,141.51,8,3,3,56-65
CUST_0686,26,Female,France,2025-02-21,Premium,150,1,23.5,14.36,0,8.8,9,150,187.86,187.86,0.2015330565314596,79.2,187.86,2,4,1,26-35
CUST_0687,67,Male,France,2025-05-31,Premium,150,3,72.84,36.63,0,7.9,9,450,559.47,186.49,0.19566732800686362,71.10000000000001,559.47,5,5,2,65+
CUST_0688,44,Female,USA,2025-04-20,Economy,60,2,31.08,42.28,0,7.9,9,120,193.35999999999999,96.67999999999999,0.37939594538684324,71.10000000000001,193.35999999999999,4,6,2,36-45
CUST_0689,19,Female,France,2025-08-09,Premium,150,1,141.24,19.84,0,9.9,6,150,311.08,311.08,0.5178089237495179,59.400000000000006,311.08,8,5,3,18-25
CUST_0690,22,Male,USA,2025-07-09,Economy,60,2,147.41,20.81,0,9.0,10,120,288.21999999999997,144.10999999999999,0.5836513774200264,90.0,288.21999999999997,7,2,3,18-25
CUST_0691,46,Male,Sweden,2025-08-27,Economy,60,1,74.99,61.21,0,8.8,7,60,196.20000000000002,196.20000000000002,0.6941896024464831,61.60000000000001,196.20000000000002,8,2,3,46-55
CUST_0692,54,Female,UK,2025-04-28,Premium,150,1,24.72,34.06,1,9.2,8,150,208.78,208.78,0.2815403774307884,73.6,208.78,4,0,2,46-55
CUST_0693,55,Male,Japan,2025-08-23,High Economy,100,1,40.79,7.98,0,7.5,10,100,148.76999999999998,148.76999999999998,0.3278214693822679,75.0,148.76999999999998,8,5,3,46-55
CUST_0694,36,Female,Sweden,2025-02-09,High Economy,100,1,51.62,13.58,0,10.0,10,100,165.20000000000002,165.20000000000002,0.39467312348668276,100.0,165.20000000000002,2,6,1,36-45
CUST_0695,25,Male,France,2025-06-13,Premium,150,4,99.49,14.07,0,4.5,9,600,713.5600000000001,178.39000000000001,0.15914569202309545,40.5,713.5600000000001,6,4,2,18-25
CUST_0696,65,Male,Sweden,2025-03-13,Economy,60,2,38.96,28.15,0,10.0,7,120,187.11,93.555,0.358666025332692,70.0,187.11,3,3,1,56-65
CUST_0697,62,Male,Sweden,2025-03-18,High Economy,100,2,23.43,30.5,1,9.4,8,200,253.93,126.965,0.21238136494309454,75.2,253.93,3,1,1,56-65
CUST_0698,18,Female,Sweden,2025-07-30,Premium,150,1,16.25,31.85,0,8.4,8,150,198.1,198.1,0.24280666330136297,67.2,198.1,7,2,3,18-25
CUST_0699,39,Other,France,2025-01-16,High Economy,100,1,103.6,2.7,0,8.1,8,100,206.29999999999998,206.29999999999998,0.5152690256907416,64.8,206.29999999999998,1,3,1,36-45
CUST_0700,69,Male,Japan,2025-02-23,Economy,60,2,75.1,39.78,0,7.8,6,120,234.88,117.44,0.4891008174386921,46.8,234.88,2,6,1,65+
CUST_0701,34,Female,Australia,2025-07-15,Premium,150,4,36.13,10.85,1,9.7,10,600,646.98,161.745,0.07261430028748957,97.0,646.98,7,1,3,26-35
CUST_0702,24,Female,Sweden,2025-04-04,Economy,60,3,38.74,7.56,1,7.9,8,180,226.3,75.43333333333334,0.20459566946531155,63.2,226.3,4,4,2,18-25
CUST_0703,42,Female,USA,2025-01-23,Premium,150,3,19.19,30.22,0,6.9,7,450,499.40999999999997,166.47,0.09893674535952424,48.300000000000004,499.40999999999997,1,3,1,36-45
CUST_0704,62,Male,France,2025-02-27,Economy,60,2,175.42,45.65,0,9.4,7,120,341.06999999999994,170.53499999999997,0.6481660656170288,65.8,341.06999999999994,2,3,1,56-65
CUST_0705,21,Female,Sweden,2025-08-31,Economy,60,1,55.46,35.25,0,10.0,8,60,150.71,150.71,0.6018844137747993,80.0,150.71,8,6,3,18-25
CUST_0706,53,Female,Japan,2025-08-11,Premium,150,1,10.92,22.11,0,5.1,6,150,183.02999999999997,183.02999999999997,0.18046221930831013,30.599999999999998,183.02999999999997,8,0,3,46-55
CUST_0707,23,Male,Australia,2025-06-15,Premium,150,4,13.11,27.24,0,10.0,9,600,640.35,160.0875,0.06301241508550011,90.0,640.35,6,6,2,18-25
CUST_0708,48,Male,France,2025-04-21,Economy,60,3,34.67,6.11,1,6.4,8,180,220.78000000000003,73.59333333333335,0.1847087598514358,51.2,220.78000000000003,4,0,2,46-55
CUST_0709,36,Female,Germany,2025-04-15,High Economy,100,4,22.54,6.07,0,6.6,10,400,428.61,107.1525,0.066750659107347,66.0,428.61,4,1,2,36-45
CUST_0710,61,Other,Australia,2025-05-03,Economy,60,3,47.15,57.02,1,6.1,8,180,284.17,94.72333333333334,0.36657634514551146,48.8,284.17,5,5,2,56-65
CUST_0711,56,Male,USA,2025-03-10,VIP,200,2,71.26,16.65,0,8.0,6,400,487.90999999999997,243.95499999999998,0.1801766719271997,48.0,487.90999999999997,3,0,1,56-65
CUST_0712,44,Female,Sweden,2025-09-02,Economy,60,3,20.53,10.8,0,6.1,6,180,211.33,70.44333333333334,0.14825154970898594,36.599999999999994,211.33000000000004,9,1,3,36-45
CUST_0713,27,Other,Japan,2025-09-05,Economy,60,4,36.84,7.33,0,6.3,7,240,284.17,71.0425,0.15543512686068198,44.1,284.17,9,4,3,26-35
CUST_0714,43,Female,Germany,2025-08-13,Economy,60,4,15.64,28.56,0,7.0,8,240,284.2,71.05,0.15552427867698806,56.0,284.2,8,2,3,36-45
CUST_0715,36,Other,Japan,2025-04-16,VIP,200,4,146.13,27.52,0,8.2,7,800,973.65,243.4125,0.17834950957736354,57.39999999999999,973.65,4,2,2,36-45
CUST_0716,56,Female,Germany,2025-08-29,High Economy,100,2,71.2,21.63,0,8.4,8,200,292.83,146.415,0.31700986920738994,67.2,292.83,8,4,3,56-65
CUST_0717,20,Male,France,2025-02-27,High Economy,100,3,73.65,29.11,0,9.9,7,300,402.76,134.25333333333333,0.2551395371933658,69.3,402.76,2,3,1,18-25
CUST_0718,62,Male,Germany,2025-05-18,Premium,150,3,67.28,23.26,0,9.8,8,450,540.54,180.17999999999998,0.16749916749916752,78.4,540.54,5,6,2,56-65
CUST_0719,30,Male,USA,2025-04-23,High Economy,100,4,22.36,13.44,0,9.5,7,400,435.8,108.95,0.08214777420835245,66.5,435.8,4,2,2,26-35
CUST_0720,67,Female,USA,2025-08-24,VIP,200,3,56.22,3.95,0,7.6,9,600,660.1700000000001,220.0566666666667,0.091143190390354,68.39999999999999,660.1700000000001,8,6,3,65+
CUST_0721,45,Female,UK,2025-06-01,Economy,60,1,54.4,38.61,0,5.2,8,60,153.01,153.01,0.6078687667472714,41.6,153.01,6,6,2,36-45
CUST_0722,37,Male,USA,2025-01-01,High Economy,100,1,57.37,28.15,0,5.2,10,100,185.52,185.52,0.4609745579991375,52.0,185.52,1,2,1,36-45
CUST_0723,45,Female,Australia,2025-03-20,VIP,200,1,25.99,30.11,0,9.5,9,200,256.1,256.1,0.21905505661850835,85.5,256.1,3,3,1,36-45
CUST_0724,25,Female,Germany,2025-04-16,High Economy,100,3,27.48,31.7,0,9.3,8,300,359.18,119.72666666666667,0.16476418508825658,74.4,359.18,4,2,2,18-25
CUST_0725,58,Female,USA,2025-08-06,High Economy,100,2,92.57,22.36,1,7.1,8,200,314.93,157.465,0.3649382402438637,56.8,314.93,8,2,3,56-65
CUST_0726,56,Female,France,2025-03-15,VIP,200,2,35.14,15.66,1,5.8,6,400,450.8,225.4,0.1126885536823425,34.8,450.8,3,5,1,56-65
CUST_0727,18,Female,Japan,2025-08-09,Economy,60,2,92.59,38.73,0,6.4,10,120,251.32,125.66,0.5225210886519178,64.0,251.32,8,5,3,18-25
CUST_0728,20,Male,Japan,2025-07-08,Economy,60,2,26.15,16.3,0,8.3,7,120,162.45000000000002,81.22500000000001,0.2613111726685134,58.10000000000001,162.45000000000002,7,1,3,18-25
CUST_0729,30,Male,UK,2025-02-01,High Economy,100,1,25.25,18.97,0,8.3,8,100,144.22,144.22,0.30661489391207875,66.4,144.22,2,5,1,26-35
CUST_0730,45,Male,Japan,2025-06-24,VIP,200,1,24.21,12.44,1,9.6,9,200,236.65,236.65,0.15487006127192054,86.39999999999999,236.65,6,1,2,36-45
CUST_0731,66,Male,Germany,2025-01-07,Economy,60,4,45.89,32.37,0,7.3,8,240,318.26,79.565,0.24589957896059822,58.4,318.26,1,1,1,65+
CUST_0732,42,Female,UK,2025-08-08,High Economy,100,3,96.4,14.95,0,7.6,10,300,411.34999999999997,137.11666666666665,0.2706940561565577,76.0,411.3499999999999,8,4,3,36-45
CUST_0733,50,Female,Germany,2025-05-20,Premium,150,3,27.38,24.81,1,9.7,6,450,502.19,167.39666666666668,0.10392480933511221,58.199999999999996,502.19000000000005,5,1,2,46-55
CUST_0734,55,Male,France,2025-07-12,High Economy,100,2,25.96,17.04,0,4.8,10,200,243.0,121.5,0.17695473251028807,48.0,243.0,7,5,3,46-55
CUST_0735,23,Female,UK,2025-02-25,High Economy,100,1,57.21,5.02,0,8.5,9,100,162.23000000000002,162.23000000000002,0.3835911976823029,76.5,162.23000000000002,2,1,1,18-25
CUST_0736,61,Male,Sweden,2025-06-25,High Economy,100,2,12.97,32.16,0,7.5,8,200,245.13,122.565,0.18410639252641453,60.0,245.13,6,2,2,56-65
CUST_0737,62,Other,Australia,2025-08-08,High Economy,100,4,99.98,25.94,0,9.1,8,400,525.9200000000001,131.48000000000002,0.2394280498935199,72.8,525.9200000000001,8,4,3,56-65
CUST_0738,49,Other,Australia,2025-07-28,High Economy,100,3,47.65,13.99,1,8.8,5,300,361.64,120.54666666666667,0.17044574715186375,44.0,361.64,7,0,3,46-55
CUST_0739,62,Male,Germany,2025-02-06,Economy,60,3,48.38,21.84,1,7.0,7,180,250.22,83.40666666666667,0.28063304292222846,49.0,250.22,2,3,1,56-65
CUST_0740,64,Female,Japan,2025-01-10,Premium,150,2,105.64,33.05,0,7.2,8,300,438.69,219.345,0.31614579771592694,57.6,438.69,1,4,1,56-65
CUST_0741,38,Male,Sweden,2025-01-10,Economy,60,4,127.91,49.45,0,4.5,8,240,417.35999999999996,104.33999999999999,0.4249568717653825,36.0,417.35999999999996,1,4,1,36-45
CUST_0742,33,Female,UK,2025-03-28,Economy,60,3,41.62,20.32,0,9.1,10,180,241.94,80.64666666666666,0.25601388774076217,91.0,241.94,3,4,1,26-35
CUST_0743,38,Female,Sweden,2025-05-01,High Economy,100,4,25.83,17.84,0,8.4,10,400,443.66999999999996,110.91749999999999,0.09842901255437601,84.0,443.66999999999996,5,3,2,36-45
CUST_0744,28,Male,Sweden,2025-01-25,High Economy,100,4,35.05,19.84,0,10.0,8,400,454.89,113.7225,0.12066653476664689,80.0,454.89,1,5,1,26-35
CUST_0745,54,Female,Japan,2025-01-22,High Economy,100,2,25.19,12.66,0,7.4,8,200,237.85,118.925,0.15913390792516294,59.2,237.85,1,2,1,46-55
CUST_0746,53,Male,UK,2025-05-16,High Economy,100,1,18.76,19.24,0,9.4,7,100,138.0,138.0,0.2753623188405797,65.8,138.0,5,4,2,46-55
CUST_0747,52,Male,France,2025-07-13,Economy,60,2,16.39,11.81,0,6.4,5,120,148.2,74.1,0.19028340080971665,32.0,148.2,7,6,3,46-55
CUST_0748,36,Female,Japan,2025-05-05,High Economy,100,1,36.55,13.17,0,3.9,7,100,149.72,149.72,0.33208656158161903,27.3,149.72,5,0,2,36-45
CUST_0749,37,Male,Sweden,2025-05-27,Economy,60,4,73.05,8.96,0,7.9,8,240,322.01,80.5025,0.2546815316294525,63.2,322.01,5,1,2,36-45
CUST_0750,35,Female,Sweden,2025-01-15,VIP,200,1,52.37,16.66,0,7.1,10,200,269.03000000000003,269.03000000000003,0.2565884845556257,71.0,269.03000000000003,1,2,1,26-35
CUST_0751,64,Male,France,2025-01-09,VIP,200,4,64.71,17.42,0,6.4,9,800,882.13,220.5325,0.09310419099225738,57.6,882.13,1,3,1,56-65
CUST_0752,58,Other,Sweden,2025-01-15,High Economy,100,3,57.68,23.28,0,9.3,8,300,380.96000000000004,126.98666666666668,0.2125157496850063,74.4,380.96000000000004,1,2,1,56-65
CUST_0753,66,Male,Sweden,2025-04-23,Premium,150,3,9.15,5.81,0,9.8,7,450,464.96,154.98666666666665,0.03217481073640743,68.60000000000001,464.9599999999999,4,2,2,65+
CUST_0754,31,Female,Sweden,2025-03-15,Premium,150,3,32.71,28.55,0,8.2,5,450,511.26,170.42,0.11982161718108204,41.0,511.26,3,5,1,26-35
CUST_0755,32,Female,Australia,2025-04-27,Premium,150,2,48.43,14.47,0,7.7,5,300,362.90000000000003,181.45000000000002,0.17332598511986771,38.5,362.90000000000003,4,6,2,26-35
CUST_0756,48,Male,Japan,2025-03-30,Premium,150,2,44.38,1.9,0,8.1,6,300,346.28,173.14,0.1336490701166686,48.599999999999994,346.28,3,6,1,46-55
CUST_0757,18,Other,USA,2025-05-03,VIP,200,4,29.11,26.17,0,7.0,8,800,855.28,213.82,0.06463380413431859,56.0,855.28,5,5,2,18-25
CUST_0758,20,Female,Japan,2025-05-10,Economy,60,3,53.52,12.47,0,8.8,10,180,245.99,81.99666666666667,0.2682629375177853,88.0,245.99,5,5,2,18-25
CUST_0759,33,Female,France,2025-05-31,Premium,150,2,105.33,48.96,1,5.7,10,300,454.28999999999996,227.14499999999998,0.3396288714257413,57.0,454.28999999999996,5,5,2,26-35
CUST_0760,40,Female,Sweden,2025-01-03,Economy,60,3,68.64,7.41,0,6.4,9,180,256.05,85.35000000000001,0.29701230228471,57.6,256.05,1,4,1,36-45
CUST_0761,28,Other,Japan,2025-03-27,Economy,60,2,92.31,21.27,0,6.8,7,120,233.58,116.79,0.48625738505008986,47.6,233.58,3,3,1,26-35
CUST_0762,29,Other,Australia,2025-07-25,Economy,60,1,113.68,8.28,0,8.8,10,60,181.96,181.96,0.6702571993844801,88.0,181.96,7,4,3,26-35
CUST_0763,27,Female,France,2025-04-03,VIP,200,1,87.6,2.05,0,7.5,7,200,289.65000000000003,289.65000000000003,0.3095114793716554,52.5,289.65000000000003,4,3,2,26-35
CUST_0764,49,Female,Germany,2025-07-30,Economy,60,3,106.73,59.12,0,10.0,9,180,345.85,115.28333333333335,0.47954315454676877,90.0,345.85,7,2,3,46-55
CUST_0765,33,Male,Japan,2025-06-25,High Economy,100,4,6.17,14.66,0,9.2,6,400,420.83000000000004,105.20750000000001,0.04949742176175652,55.199999999999996,420.83000000000004,6,2,2,26-35
CUST_0766,25,Male,Germany,2025-04-06,High Economy,100,2,55.16,10.27,0,6.8,6,200,265.43,132.715,0.24650567004483287,40.8,265.43,4,6,2,18-25
CUST_0767,55,Female,Sweden,2025-02-27,High Economy,100,2,21.6,26.47,0,9.0,10,200,248.07,124.035,0.19377595033659856,90.0,248.07,2,3,1,46-55
CUST_0768,29,Male,Australia,2025-08-15,Economy,60,1,74.54,20.16,0,7.4,8,60,154.70000000000002,154.70000000000002,0.6121525533290239,59.2,154.70000000000002,8,4,3,26-35
CUST_0769,41,Female,Australia,2025-08-29,Premium,150,1,82.45,2.12,0,8.7,7,150,234.57,234.57,0.36053203734492906,60.89999999999999,234.57,8,4,3,36-45
CUST_0770,45,Male,Japan,2025-03-24,Economy,60,4,22.08,8.75,1,9.3,10,240,270.83,67.7075,0.1138352472030425,93.0,270.83,3,0,1,36-45
CUST_0771,25,Male,France,2025-08-20,High Economy,100,4,86.0,8.83,0,9.7,10,400,494.83,123.7075,0.19164157387385566,97.0,494.83,8,2,3,18-25
CUST_0772,45,Female,France,2025-05-05,Economy,60,4,46.82,4.97,1,8.3,7,240,291.79,72.9475,0.17749066109188114,58.10000000000001,291.79,5,0,2,36-45
CUST_0773,53,Other,Australia,2025-07-24,Economy,60,3,48.06,12.54,1,10.0,8,180,240.6,80.2,0.2518703241895262,80.0,240.60000000000002,7,3,3,46-55
CUST_0774,43,Male,France,2025-02-06,Premium,150,1,86.18,15.15,0,8.7,8,150,251.33,251.33,0.40317510842318866,69.6,251.33,2,3,1,36-45
CUST_0775,25,Female,Australia,2025-06-28,Economy,60,3,24.48,31.34,0,8.2,4,180,235.82,78.60666666666667,0.2367059621745399,32.8,235.82,6,5,2,18-25
