Age,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Gender_Male,Gender_Other,Country_France,Country_Germany,Country_Japan,Country_Sweden,Country_UK,Country_USA,Seating_Region_High Economy,Seating_Region_Premium,Seating_Region_VIP,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+
50,100,4,29.4,84.34,0,8.0,9,400,513.74,128.435,0.22139603690582788,72.0,513.74,5,2,2,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
25,150,4,99.49,14.07,0,4.5,9,600,713.5600000000001,178.39000000000001,0.15914569202309545,40.5,713.5600000000001,6,4,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21,60,1,55.46,35.25,0,10.0,8,60,150.71,150.71,0.6018844137747993,80.0,150.71,8,6,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
67,150,3,72.84,36.63,0,7.9,9,450,559.47,186.49,0.19566732800686362,71.10000000000001,559.47,5,5,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
56,200,2,35.14,15.66,1,5.8,6,400,450.8,225.4,0.1126885536823425,34.8,450.8,3,5,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
34,150,2,38.44,25.54,0,7.4,8,300,363.98,181.99,0.17577888894994229,59.2,363.98,6,5,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
65,60,1,38.12,2.8,0,9.3,9,60,100.92,100.92,0.40546967895362657,83.7,100.92,7,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
69,60,1,28.31,11.81,0,9.9,10,60,100.12,100.12,0.4007191370355573,99.0,100.12,2,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
29,60,4,35.48,13.64,1,6.5,10,240,289.12,72.28,0.16989485334809074,65.0,289.12,8,3,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
53,200,3,56.71,11.83,0,8.7,10,600,668.5400000000001,222.8466666666667,0.10252191342328058,87.0,668.5400000000001,8,1,3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
18,60,4,31.15,6.28,0,6.0,9,240,277.42999999999995,69.35749999999999,0.13491691597880548,54.0,277.42999999999995,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,100,1,81.1,8.17,0,9.4,10,100,189.26999999999998,189.26999999999998,0.4716542505415544,94.0,189.26999999999998,4,4,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
41,150,4,66.22,15.5,0,7.0,8,600,681.72,170.43,0.11987326174969194,56.0,681.72,3,0,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
32,150,2,48.43,14.47,0,7.7,5,300,362.90000000000003,181.45000000000002,0.17332598511986771,38.5,362.90000000000003,4,6,2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
35,150,2,99.75,6.86,0,8.0,9,300,406.61,203.305,0.262192272693736,72.0,406.61,9,3,3,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
19,150,1,96.44,8.52,0,7.5,9,150,254.96,254.96,0.4116724192030122,67.5,254.96,5,3,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
45,60,4,62.53,8.32,1,7.9,8,240,310.84999999999997,77.71249999999999,0.22792343574071097,63.2,310.84999999999997,7,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52,100,2,25.96,7.32,0,9.0,6,200,233.28,116.64,0.14266117969821673,54.0,233.28,8,6,3,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
28,150,2,6.26,7.54,1,9.5,9,300,313.8,156.9,0.04397705544933078,85.5,313.8,1,0,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
41,200,3,101.63,41.37,0,9.0,6,600,743.0,247.66666666666666,0.19246298788694483,54.0,743.0,1,2,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
20,150,2,134.76,11.53,1,8.8,7,300,446.28999999999996,223.14499999999998,0.3277913464339331,61.60000000000001,446.28999999999996,1,5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
45,60,2,70.03,22.2,0,7.5,10,120,212.23,106.115,0.43457569617867414,75.0,212.23,1,5,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
57,150,2,121.53,12.16,0,7.7,6,300,433.69,216.845,0.30826166155548895,46.2,433.69,2,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
28,150,2,59.56,13.73,0,7.4,6,300,373.29,186.645,0.19633528891746363,44.400000000000006,373.29,5,3,2,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
42,150,3,19.19,30.22,0,6.9,7,450,499.40999999999997,166.47,0.09893674535952424,48.300000000000004,499.40999999999997,1,3,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
52,60,3,106.41,11.85,0,7.5,8,180,298.26,99.42,0.3964996982498491,60.0,298.26,3,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50,150,3,96.03,20.02,0,6.0,7,450,566.05,188.6833333333333,0.20501722462679978,42.0,566.05,8,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
25,100,2,22.73,6.21,1,7.4,9,200,228.94,114.47,0.12640866602603304,66.60000000000001,228.94,3,3,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
33,200,3,69.11,2.41,0,7.5,10,600,671.52,223.84,0.10650464617583988,75.0,671.52,2,0,1,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
61,60,2,97.61,68.6,1,9.3,10,120,286.21000000000004,143.10500000000002,0.5807274378952516,93.0,286.21000000000004,2,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
21,150,1,49.08,19.13,1,8.7,6,150,218.20999999999998,218.20999999999998,0.31258879061454564,52.199999999999996,218.20999999999998,4,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33,150,1,63.19,31.45,1,8.7,6,150,244.64,244.64,0.3868541530412034,52.199999999999996,244.64,4,3,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
56,100,4,55.3,9.09,0,9.4,8,400,464.39,116.0975,0.13865500979779927,75.2,464.39,7,3,3,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
20,150,4,65.05,9.77,0,10.0,8,600,674.8199999999999,168.70499999999998,0.11087401084733707,80.0,674.8199999999999,4,6,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,100,2,110.37,5.02,0,8.2,8,200,315.39,157.695,0.3658644852404959,65.6,315.39,5,5,2,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
37,150,1,37.74,27.95,1,6.6,7,150,215.69,215.69,0.3045574667346655,46.199999999999996,215.69,8,5,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
41,60,3,48.28,43.89,1,6.3,9,180,272.17,90.72333333333334,0.338648638718448,56.699999999999996,272.17,3,6,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
25,200,4,58.24,5.4,0,5.1,9,800,863.64,215.91,0.07368811078690195,45.9,863.64,8,5,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
53,100,2,43.21,4.62,0,7.5,10,200,247.83,123.915,0.19299519832143,75.0,247.83,6,0,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
41,150,4,92.66,8.56,0,9.1,7,600,701.2199999999999,175.30499999999998,0.14434842132283734,63.699999999999996,701.2199999999999,3,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
54,100,1,46.25,23.3,0,6.4,6,100,169.55,169.55,0.41020347979946914,38.400000000000006,169.55,5,2,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
18,150,1,16.25,31.85,0,8.4,8,150,198.1,198.1,0.24280666330136297,67.2,198.1,7,2,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
41,100,2,84.14,26.99,0,6.5,8,200,311.13,155.565,0.35718188538553014,52.0,311.13,7,2,3,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
21,150,2,37.43,34.59,0,10.0,10,300,372.02,186.01,0.193591742379442,100.0,372.02,4,6,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,60,3,65.09,34.58,1,9.4,9,180,279.67,93.22333333333334,0.3563843100797368,84.60000000000001,279.67,2,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
65,100,4,34.93,8.58,0,9.8,8,400,443.51,110.8775,0.0981037631620482,78.4,443.51,2,5,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
42,200,4,22.54,9.78,0,8.9,9,800,832.3199999999999,208.07999999999998,0.03883121876201461,80.10000000000001,832.3199999999999,8,5,3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
